I, J, U, V, Uerr, Verr 
183,114,16.0512,-37.0769,0.9976,1.0044
183,115,7.6470,-34.0865,1.0031,0.9989
183,116,7.6470,-34.0865,1.0031,0.9989
183,117,7.6470,-34.0865,1.0031,0.9989
183,118,7.6470,-34.0865,1.0031,0.9989
183,119,-4.7381,-56.1854,1.0326,0.9958
183,120,-4.7381,-56.1854,1.0326,0.9958
183,121,-4.7381,-56.1854,1.0326,0.9958
183,122,-4.7381,-56.1854,1.0326,0.9958
184,67,17.1052,-22.9603,1.0000,1.0000
184,68,17.1052,-22.9603,1.0000,1.0000
184,69,17.1052,-22.9603,1.0000,1.0000
184,70,17.1052,-22.9603,1.0000,1.0000
184,71,6.1258,-19.7178,1.0000,1.0000
184,72,6.1258,-19.7178,1.0000,1.0000
184,73,6.1258,-19.7178,1.0000,1.0000
184,74,6.1258,-19.7178,1.0000,1.0000
184,75,3.9121,-17.4496,0.9905,1.0102
184,76,3.9121,-17.4496,0.9905,1.0102
184,77,3.9121,-17.4496,0.9905,1.0102
184,78,3.9121,-17.4496,0.9905,1.0102
184,79,9.1054,-20.3443,0.9855,1.0153
184,80,9.1054,-20.3443,0.9855,1.0153
184,81,9.1054,-20.3443,0.9855,1.0153
184,82,9.1054,-20.3443,0.9855,1.0153
184,83,9.2236,-23.4064,1.0447,0.9646
184,84,9.2236,-23.4064,1.0447,0.9646
184,85,9.2236,-23.4064,1.0447,0.9646
184,86,9.2236,-23.4064,1.0447,0.9646
184,87,13.5689,-32.0446,1.1798,0.9302
184,88,13.5689,-32.0446,1.1798,0.9302
184,89,13.5689,-32.0446,1.1798,0.9302
184,90,13.5689,-32.0446,1.1798,0.9302
184,91,18.9457,-40.2976,1.0850,0.9565
184,92,18.9457,-40.2976,1.0850,0.9565
184,93,18.9457,-40.2976,1.0850,0.9565
184,94,18.9457,-40.2976,1.0850,0.9565
184,95,30.9633,-46.9516,1.0850,0.9565
184,96,30.9633,-46.9516,1.0850,0.9565
184,97,30.9633,-46.9516,1.0850,0.9565
184,98,30.9633,-46.9516,1.0850,0.9565
184,99,30.1278,-51.0720,1.0140,0.9922
184,100,30.1278,-51.0720,1.0140,0.9922
184,101,30.1278,-51.0720,1.0140,0.9922
184,102,30.1278,-51.0720,1.0140,0.9922
184,103,20.4638,-43.3555,0.9976,1.0044
184,104,20.4638,-43.3555,0.9976,1.0044
184,105,20.4638,-43.3555,0.9976,1.0044
184,106,20.4638,-43.3555,0.9976,1.0044
184,107,20.4638,-43.3555,0.9976,1.0044
